[1/4] Creating LuaState...
[2/4] Opening standard library...
[3/4] Loading source (parse + compile)...
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=1 r1=0 r2=1 freereg=2 nactvar=0 line=7
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=3 nactvar=1 line=3
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=3 r1=0 r2=3 freereg=4 nactvar=2 line=3
+
testing to-be-closed variables
[err] pcall_k failed: Runtime: [string "_soft = true..."]:270: assertion failed!
